rot_diff,rmsd
2.16925,2.5195
2.52706,2.13997
2.65403,1.91522
2.9209,2.23551
3.43408,2.92019
3.93946,3.76177
4.42171,4.658
4.86618,5.56208
5.25939,6.449
5.58939,7.3029
5.84618,8.11224
6.02195,8.86788
6.11194,9.56218
6.35225,10.1886
6.49619,10.7416
6.53938,11.2163
6.48053,11.6088
6.3214,11.9157
6.06684,12.1345
5.97081,12.2633
6.02174,12.3013
6.11157,12.2479
6.35197,12.1038
6.49636,11.87
6.54002,11.5485
6.48163,11.1419
6.32295,10.6537
6.06881,10.0879
5.72691,9.44961
5.30765,8.74448
4.82373,7.97921
4.52819,7.16165
4.19331,6.30129
3.82761,5.41019
3.44218,4.50532
3.04873,3.6141
2.65919,2.7895
2.95087,2.35881
2.93349,1.96348
3.25314,2.10032
3.73971,2.68614
4.21511,3.4903
4.6649,4.37734
5.07543,5.28585
5.43424,6.1849
5.73045,7.05596
5.95505,7.88611
6.10123,8.66539
6.27683,9.38562
6.52863,10.0399
6.6846,10.6221
6.74,11.1273
6.69316,11.5512
6.54549,11.89
6.30149,12.1411
6.1677,12.3024
6.10115,12.3724
6.27608,12.3508
6.52829,12.2376
6.68471,12.0337
6.74058,11.7409
6.6942,11.3616
6.54699,10.8989
6.30341,10.3567
5.97085,9.73977
5.55942,9.0536
5.19134,8.30457
4.93494,7.50018
4.6311,6.64934
4.28905,5.76322
3.91917,4.85687
3.53268,3.95341
3.14133,3.0947
3.35529,2.64877
3.21138,2.15798
3.56274,2.13828
4.01745,2.60088
4.45809,3.34176
4.87128,4.20084
5.24449,5.09969
5.56638,5.99941
5.82718,6.87768
6.01898,7.71958
6.13595,8.51401
6.37627,9.25204
6.63574,9.92621
6.80167,10.5302
6.86902,11.0584
6.83574,11.5064
6.70284,11.8702
6.47436,12.1469
6.30332,12.334
6.13599,12.4301
6.37548,12.4344
6.63537,12.3467
6.80173,12.1679
6.86954,11.8995
6.83672,11.5435
6.70427,11.1032
6.47621,10.5822
6.15946,9.98498
5.76365,9.31704
5.49971,8.58461
5.28435,7.79503
5.01649,6.95709
4.70425,6.08164
4.35711,5.18311
3.9856,4.28291
3.60101,3.41774
3.72803,2.98186
3.47929,2.4594
3.84029,2.33993
4.25886,2.6812
4.66103,3.33726
5.0346,4.14738
5.36822,5.01949
5.65177,5.90577
5.87665,6.77904
6.03602,7.62173
6.12504,8.42117
6.40721,9.16744
6.67033,9.8524
6.84386,10.4692
6.92252,11.012
6.90393,11.476
6.78866,11.8569
6.5802,12.1516
6.37357,12.3575
6.1252,12.4728
6.40642,12.4966
6.66993,12.4287
6.84388,12.2696
6.92298,12.0207
6.90484,11.6842
6.79,11.2628
6.58196,10.7604
6.28702,10.1813
5.91414,9.53087
5.73783,8.81547
5.56583,8.04251
5.33777,7.22088
5.06059,6.36165
4.74269,5.47949
4.39372,4.59574
4.02428,3.74551
4.05777,3.3367
3.75065,2.82635
4.07738,2.66329
4.45662,2.91123
4.81778,3.47747
5.14989,4.22326
5.44287,5.05274
5.68784,5.9112
5.87735,6.76656
6.00565,7.59823
6.06885,8.39167
6.36873,9.13577
6.63135,9.8216
6.80987,10.4417
6.89888,10.9899
6.89568,11.461
6.80036,11.8506
6.61581,12.1551
6.37631,12.372
6.09348,12.4993
6.36795,12.5358
6.63094,12.4814
6.80986,12.3365
6.89928,12.1022
6.8965,11.7808
6.8016,11.3749
6.61745,10.8884
6.34965,10.3256
6.00632,9.69206
5.89848,8.99418
5.77082,8.23965
5.58519,7.43774
5.34725,6.60014
5.06421,5.74229
4.74466,4.88649
4.3983,4.0681
4.39643,3.69784
4.04592,3.22751
4.32294,3.06211
4.6567,3.25343
4.9707,3.74231
5.25542,4.41962
5.50221,5.1963
5.70358,6.01527
5.85867,6.84107
5.95821,7.65047
5.99848,8.42707
6.29139,9.15855
6.54938,9.83512
6.73015,10.4488
6.82822,10.9929
6.84062,11.4619
6.76697,11.8513
6.6095,12.1573
6.373,12.3772
6.06463,12.5089
6.31701,12.5512
6.57119,12.5038
6.7475,12.3671
6.84059,12.1423
6.84765,11.8314
6.76846,11.4375
6.611,10.9641
6.37484,10.4158
6.06679,9.79842
6.00618,9.11851
5.92249,8.38419
5.78064,7.60537
5.58493,6.79456
5.3413,5.96843
5.05715,5.15076
4.7411,4.37793
4.79666,4.05411
4.47207,3.64151
4.75712,3.50089
5.09839,3.66788
5.41286,4.10068
5.69099,4.71601
5.92433,5.43731
6.1058,6.20999
6.22989,6.99761
6.29284,7.77536
6.29273,8.5255
6.52377,9.23469
6.7342,9.8924
6.86818,10.4901
6.92164,11.0209
6.89295,11.4788
6.783,11.8591
6.62817,12.1582
6.42688,12.3729
6.15846,12.5014
6.44302,12.5423
6.73816,12.4952
6.95672,12.3608
7.09209,12.1401
7.14015,11.8353
7.09944,11.4494
6.9712,10.9862
6.75932,10.4507
6.47022,9.84851
6.40378,9.18693
6.32353,8.47453
6.1793,7.72199
5.97546,6.94292
5.71821,6.15543
5.41535,5.38498
5.10899,4.66903
5.12239,4.39716
4.83582,4.05379
5.12397,3.95536
5.47191,4.12236
5.78698,4.521
6.05959,5.08693
6.28149,5.75683
6.44592,6.48164
6.5479,7.2263
6.58435,7.96582
6.55413,8.6819
6.70565,9.3606
6.87027,9.99095
6.95956,10.5641
6.97081,11.0727
6.90368,11.5109
6.76021,11.8738
6.57618,12.1576
6.41258,12.3593
6.18915,12.4769
6.49947,12.5092
6.83046,12.456
7.08733,12.3177
7.2623,12.0957
7.35004,11.7922
7.34789,11.4105
7.25592,10.9546
7.07693,10.4295
6.81633,9.84169
6.72651,9.19863
6.65219,8.50967
6.50917,7.78642
6.30178,7.04374
6.03633,6.30131
5.72086,5.58622
5.39571,4.93663
5.36375,4.72056
5.16578,4.45403
5.41233,4.40901
5.76592,4.59335
6.08168,4.97659
6.35004,5.50734
6.56283,6.13376
6.71362,6.81335
6.7978,7.51398
6.81284,8.21175
6.75828,8.88861
6.81012,9.5306
6.92779,10.1266
6.97236,10.6678
6.94249,11.1466
6.83908,11.5573
6.66526,11.8949
6.45509,12.1557
6.33053,12.3367
6.2009,12.4362
6.48463,12.453
6.84529,12.3869
7.13536,12.2387
7.34604,12.0099
7.47094,11.703
7.50627,11.3214
7.45095,10.8695
7.30666,10.3528
7.07778,9.77805
6.9428,9.15346
6.87245,8.48922
6.73069,7.79801
6.52183,7.09604
6.2522,6.40457
5.92999,5.75212
5.59256,5.17682
5.5134,5.01919
5.42736,4.83453
5.61345,4.85023
5.97148,5.06396
6.28804,5.44658
6.55351,5.95545
6.75983,6.54783
6.90076,7.18751
6.972,7.84598
6.9714,8.50124
6.89897,9.1362
6.834,9.73737
6.90499,10.294
6.90618,10.7972
6.83752,11.2399
6.70109,11.6163
6.50105,11.9217
6.26859,12.1524
6.18322,12.3058
6.16599,12.3803
6.39897,12.3749
6.78219,12.2897
7.09934,12.1256
7.34078,11.8846
7.49919,11.5694
7.56976,11.1838
7.55034,10.7325
7.44153,10.2216
7.24664,9.65841
7.04609,9.05198
6.97762,8.41342
6.83714,7.75664
6.62892,7.09929
6.35927,6.46418
6.03638,5.88081
5.69355,5.38643
5.56679,5.28889
5.61262,5.1893
5.76168,5.27036
6.08236,5.5218
6.39977,5.91499
6.66382,6.41333
6.8665,6.98103
7.00167,7.58737
7.0652,8.20751
7.05519,8.82169
6.97193,9.41423
6.81794,9.97256
6.80259,10.4865
6.76303,10.9477
6.65909,11.3493
6.49393,11.686
6.27255,11.9533
6.02234,12.1479
5.97513,12.2675
6.08549,12.3107
6.28738,12.2769
6.64309,12.1666
6.98037,11.981
7.24667,11.7224
7.43392,11.394
7.53644,11
7.5511,10.5457
7.47746,10.0378
7.31777,9.48439
7.07686,8.8954
6.9645,8.28309
6.82528,7.66272
6.6198,7.05347
6.35428,6.47953
6.03681,5.97089
5.69563,5.56287
5.52231,5.52627
5.71593,5.51351
5.9091,5.66271
6.09518,5.95747
6.41348,6.36949
6.67763,6.8665
6.8796,7.41803
7.01328,7.99789
7.07459,8.58457
7.06168,9.16065
6.97494,9.71205
6.81701,10.2273
6.62368,10.6971
6.54726,11.1138
6.41262,11.4711
6.22386,11.7641
5.9867,11.9888
5.72382,12.1423
5.71256,12.2228
5.96185,12.2293
6.20583,12.1616
6.43221,12.0206
6.78206,11.808
7.06658,11.5267
7.27713,11.1802
7.40731,10.7734
7.45319,10.3123
7.41335,9.80428
7.28902,9.25839
7.08396,8.68566
6.8335,8.09968
6.69548,7.51722
6.49475,6.95903
6.2374,6.45048
5.93125,6.02141
5.59872,5.70408
5.45985,5.72854
5.73415,5.80321
5.97305,6.02189
6.1693,6.3636
6.32877,6.80041
6.59452,7.30335
6.79874,7.84604
6.93523,8.40596
6.99987,8.96449
6.99067,9.50641
6.90793,10.0193
6.75415,10.4928
6.534,10.9187
6.26542,11.29
6.1056,11.6013
5.8991,11.8481
5.65219,12.027
5.38209,12.1358
5.47946,12.1731
5.7988,12.1383
6.08078,12.032
6.31682,11.8554
6.51044,11.6109
6.80597,11.3018
7.03356,10.9325
7.18631,10.5084
7.25958,10.0364
7.25114,9.52473
7.16126,8.98362
6.99266,8.42543
6.75045,7.86527
6.45167,7.32163
6.25756,6.81689
6.01217,6.37732
5.72293,6.03183
5.40578,5.80847
5.34521,5.89344
5.66674,6.05514
5.9516,6.34351
6.19115,6.73426
6.37812,7.20002
6.50682,7.71447
6.62636,8.25443
6.76991,8.80036
6.84331,9.33609
6.84432,9.84832
6.77291,10.3261
6.63126,10.7605
6.42365,11.144
6.1564,11.4706
5.83762,11.7356
5.52951,11.9353
5.27917,12.0668
5.00753,12.1286
5.25192,12.1198
5.60132,12.0404
5.91603,11.8917
6.1865,11.6754
6.40452,11.3946
6.56347,11.0532
6.71062,10.6564
6.88014,10.2104
6.97616,9.7231
6.99577,9.20389
6.93837,8.66426
6.80571,8.11818
6.6018,7.58262
6.33285,7.07803
6.00702,6.62847
5.68542,6.26077
5.41816,6.00204
5.12266,5.8749
5.14934,6.01923
5.51573,6.2666
5.8454,6.6239
6.12833,7.0646
6.35594,7.56206
6.52131,8.09221
6.61944,8.63445
6.64733,9.17165
6.60966,9.68968
6.62706,10.1769
6.574,10.6237
6.45207,11.0223
6.26499,11.3661
6.01844,11.65
5.71989,11.87
5.37841,12.023
5.00436,12.107
4.61422,12.1209
5.00172,12.0644
5.37539,11.9384
5.71658,11.7445
6.01494,11.4854
6.26142,11.1646
6.44852,10.7869
6.57058,10.3583
6.62389,9.88591
6.61154,9.37875
6.65498,8.84757
6.62712,8.30544
6.5288,7.76827
6.363,7.25525
6.13475,6.7891
5.85098,6.39569
5.52031,6.10202
5.15278,5.93235
4.76344,5.90265
5.40144,6.10458
5.66817,6.43545
5.99835,6.86009
6.32342,7.35064
6.59175,7.88142
6.79519,8.43029
6.92756,8.97884
6.98486,9.51188
6.96534,10.017
6.86959,10.4839
6.70052,10.9042
6.56272,11.271
6.40352,11.5787
6.18514,11.823
5.91421,12.0004
5.59895,12.1087
5.24894,12.1463
4.99485,12.1129
5.26097,12.0088
5.51162,11.8354
5.82917,11.5949
6.14805,11.2908
6.4155,10.9274
6.6234,10.51
6.76545,10.0457
6.83734,9.54256
6.83687,9.01085
6.76408,8.46283
6.62116,7.91349
6.51102,7.38107
6.38195,6.88747
6.19437,6.45818
5.95396,6.121
5.66803,5.9027
5.34524,5.82351
5.11212,5.89143
5.70997,6.14864
5.99886,6.56001
6.24423,7.04966
6.43863,7.58914
6.74424,8.15391
6.98598,8.72362
7.15424,9.28164
7.2439,9.81444
7.25226,10.311
7.17905,10.7621
7.02649,11.1605
6.79922,11.5001
6.50414,11.7761
6.3173,11.9847
6.08053,12.1231
5.79776,12.1897
5.47756,12.1836
5.37073,12.1048
5.63549,11.9544
5.88293,11.7343
6.09035,11.4474
6.25147,11.0976
6.52793,10.6898
6.74865,10.2305
6.90308,9.72717
6.98654,9.18929
6.99649,8.62829
6.93264,8.05815
6.79691,7.4961
6.59343,6.96315
6.32838,6.48459
6.17576,6.08934
5.97868,5.80747
5.73869,5.66495
5.46308,5.67667
5.39792,5.84136
5.92239,6.15094
6.2284,6.63908
6.48586,7.19072
6.68696,7.77752
6.82558,8.37621
7.08136,8.96807
7.28604,9.53803
7.41006,10.0739
7.44967,10.5659
7.40365,11.0057
7.2734,11.3869
7.06289,11.7041
6.7785,11.9531
6.42885,12.1306
6.20727,12.2346
5.96226,12.2638
5.70416,12.2177
5.71422,12.097
5.97192,11.9032
6.20979,11.6385
6.39966,11.3065
6.53577,10.9116
6.614,10.4594
6.81392,9.95683
6.97275,9.41233
7.06043,8.83628
7.0743,8.24147
7.01393,7.64367
6.88116,7.06257
6.68002,6.52257
6.41661,6.05313
6.09893,5.68756
5.91785,5.45878
5.72363,5.39143
5.52016,5.49347
5.5938,5.75297
6.03223,6.11148
6.34981,6.67189
6.61559,7.28191
6.82152,7.91381
6.96134,8.5457
7.07844,9.16037
7.31897,9.74414
7.47829,10.286
7.55156,10.777
7.53657,11.2097
7.43376,11.5784
7.24626,11.8781
6.97975,12.1053
6.64234,12.2571
6.29057,12.3319
6.08745,12.3287
5.96902,12.2477
6.01488,12.0896
6.26004,11.8565
6.48227,11.551
6.64869,11.177
6.75423,10.7393
6.79571,10.2439
6.81725,9.69828
6.97235,9.11156
7.05676,8.49495
7.06792,7.86236
7.00548,7.23135
6.87134,6.62423
6.66957,6.06926
6.4063,5.60114
6.08952,5.25897
5.77332,5.07945
5.62329,5.08539
5.56862,5.276
5.69379,5.62722
6.03617,6.03065
6.3594,6.65813
6.62949,7.32236
6.83824,7.99661
6.97931,8.66045
7.04843,9.29808
7.25203,9.89702
7.44652,10.4472
7.55486,10.9405
7.57378,11.3702
7.50269,11.7309
7.34376,12.0183
7.10181,12.2291
6.78418,12.3609
6.40051,12.4124
6.16953,12.3828
6.17971,12.2726
6.26358,12.083
6.4911,11.816
6.69212,11.4747
6.82989,11.0631
6.90023,10.5864
6.90101,10.0509
6.8322,9.46419
6.90189,8.8359
6.97565,8.17774
6.97756,7.50451
6.90755,6.83524
6.76776,6.19476
6.56242,5.61557
6.29777,5.13877
5.98185,4.8112
5.62424,4.67501
5.44073,4.75081
5.51919,5.02688
5.69488,5.46551
5.93408,5.90927
6.25689,6.59794
6.52713,7.31168
6.73661,8.02507
6.87896,8.71918
6.94987,9.37949
7.08725,9.99455
7.3157,10.5551
7.45946,11.0538
7.51414,11.4842
7.4781,11.8415
7.35243,12.1217
7.14094,12.3217
6.85006,12.4396
6.4886,12.4739
6.20601,12.4245
6.32981,12.2918
6.45277,12.0771
6.65808,11.7828
6.83294,11.4121
6.93775,10.969
6.96932,10.4587
6.9267,9.88773
6.81118,9.26379
6.76352,8.59649
6.81956,7.89774
6.80596,7.18273
6.72312,6.47139
6.57355,5.79059
6.36181,5.17699
6.09431,4.67909
5.77918,4.35408
5.42598,4.25236
5.18148,4.39253
5.37339,4.74935
5.59701,5.26969
5.72907,5.74859
6.04538,6.49188
6.31163,7.24997
6.51971,7.99893
6.66333,8.72125
6.73812,9.4036
6.82963,10.0354
7.08983,10.6082
7.26825,11.1148
7.35947,11.5497
7.36074,11.908
7.27201,12.186
7.09598,12.381
6.83798,12.491
6.50586,12.515
6.19579,12.4527
6.41478,12.3046
6.57671,12.0724
6.75591,11.7582
6.90047,11.3653
6.969,10.8979
6.95942,10.361
6.87201,9.76103
6.70943,9.10557
6.56142,8.40399
6.59322,7.66795
6.55832,6.91245
6.45777,6.1575
6.29463,5.43096
6.07384,4.77277
5.80211,4.23917
5.48768,3.90063
5.1401,3.8205
4.85342,4.0166
5.13564,4.44735
5.40317,5.04213
5.42736,5.55035
5.73131,6.34099
5.98951,7.13783
6.19414,7.91844
6.33897,8.66665
6.41961,9.37012
6.487,10.0191
6.77574,10.6055
6.98704,11.1228
7.11447,11.5655
7.15418,11.9291
7.10495,12.21
6.96828,12.4057
6.74832,12.5142
6.45174,12.5346
6.16542,12.4666
6.43203,12.3108
6.63164,12.0688
6.78163,11.7429
6.89266,11.3361
6.92269,10.8525
6.87081,10.2972
6.73859,9.67611
6.53004,8.99664
6.30174,8.26767
6.30352,7.50024
6.24218,6.70853
6.11958,5.91172
5.93944,5.13718
5.70724,4.42618
5.43002,3.84135
5.11619,3.46874
4.77528,3.3915
4.48918,3.63076
4.81315,4.12573
5.11923,4.78574
5.07503,5.31672
5.35808,6.14673
5.60038,6.97632
5.79459,7.78441
5.93479,8.55595
6.01675,9.27946
6.07577,9.94571
6.38299,10.5471
6.62437,11.0774
6.78657,11.5313
6.86467,11.9044
6.8563,12.1932
6.76172,12.3952
6.58379,12.5085
6.32791,12.5321
6.07442,12.4658
6.38105,12.3102
6.61588,12.0666
6.7718,11.7373
6.84406,11.3254
6.83048,10.8346
6.73146,10.2698
6.55002,9.63667
6.29165,8.94218
5.99884,8.19457
5.95924,7.40404
5.86712,6.58356
5.7188,5.75064
5.51879,4.93064
5.27316,4.16333
4.98935,3.51396
4.67599,3.08323
4.34259,2.98242
4.06547,3.24531
4.41572,3.79054
4.75383,4.50409
4.75603,5.05042
5.07471,5.91108
5.3566,6.76703
5.59314,7.59821
5.77714,8.39041
5.90302,9.13272
6.00854,9.81635
6.35024,10.434
6.61642,10.9795
6.79901,11.4477
6.89247,11.8343
6.89395,12.1359
6.80342,12.3497
6.62362,12.474
6.36001,12.5077
6.08676,12.4504
6.36987,12.3026
6.61559,12.0657
6.79858,11.7418
6.89245,11.3335
6.89435,10.8448
6.80424,10.2799
6.62484,9.64448
6.36159,8.94481
6.06092,8.1886
5.99795,7.3851
5.87017,6.54592
5.68145,5.68649
5.43753,4.82909
5.1458,4.0093
4.81513,3.28928
4.45555,2.77743
4.07797,2.61783
3.75371,2.87442
4.06286,3.44951
4.40373,4.20156
4.40789,4.7548
4.75625,5.63648
5.07321,6.51206
5.34913,7.3618
5.57564,8.17189
5.74587,8.93173
5.91918,9.63275
6.29058,10.2678
6.58398,10.8307
6.7905,11.3163
6.90385,11.7203
6.9206,12.0393
6.84025,12.2703
6.66522,12.4116
6.40083,12.4619
6.11795,12.4207
6.37016,12.2885
6.58304,12.0663
6.78996,11.756
6.90375,11.3603
6.92095,10.8827
6.84103,10.3272
6.66642,9.69917
6.40243,9.00443
6.11859,8.25009
6.02976,7.44458
5.87087,6.59824
5.64674,5.72449
5.36418,4.84226
5.03175,3.98158
4.65955,3.19637
4.25888,2.59035
3.8419,2.33213
3.48149,2.53814
3.73528,3.11279
4.03181,3.88356
4.0022,4.4339
4.37341,5.32596
4.71985,6.21406
5.03102,7.07773
5.29746,7.90295
5.51108,8.67909
5.77145,9.39751
6.16596,10.051
6.48129,10.6334
6.70788,11.1394
6.83884,11.5646
6.8702,11.9054
6.80102,12.1588
6.63338,12.3228
6.37237,12.3959
6.13036,12.3777
6.30298,12.2681
6.48025,12.0682
6.70726,11.7796
6.83867,11.4048
6.87049,10.9468
6.80176,10.4098
6.63456,9.79833
6.37397,9.11812
6.13112,8.37573
6.0143,7.57887
5.82292,6.73687
5.56277,5.86151
5.24177,4.96885
4.86965,4.08355
4.45771,3.24938
4.01846,2.55426
3.56521,2.16685
3.21377,2.26427
3.36438,2.79396
3.61042,3.55694
3.5513,4.09273
3.93781,4.98318
4.30726,5.87628
4.64846,6.74921
4.95103,7.58689
5.2058,8.37816
5.56983,9.11408
5.98017,9.78716
6.31146,10.391
6.55366,10.9203
6.69941,11.3702
6.74429,11.737
6.68692,12.0176
6.52907,12.2096
6.27551,12.3115
6.09727,12.3224
6.17036,12.2422
6.31035,12.0715
6.55297,11.8119
6.69917,11.4654
6.74451,11.0349
6.68762,10.5242
6.53021,9.93766
6.27707,9.28054
6.09815,8.55898
5.95204,7.78016
5.72776,6.95263
5.4321,6.08692
5.07404,5.19695
4.66444,4.30312
4.21575,3.44006
3.74158,2.67633
3.25632,2.15517
2.9359,2.08722
2.96144,2.51131
3.15234,3.2305
3.06887,3.73755
3.46267,4.61256
3.84797,5.50266
4.21307,6.38017
4.54689,7.22781
4.83929,8.03325
5.32044,8.78686
5.73884,9.48072
6.07966,10.1081
6.33253,10.6633
6.48979,11.1413
6.54667,11.538
6.50143,11.8501
6.35545,12.075
6.11317,12.2108
6.01966,12.2564
5.97634,12.2113
6.07849,12.076
6.33179,11.8516
6.4895,11.54
6.54684,11.1437
6.50207,10.6661
6.35654,10.1114
6.11468,9.4844
6.02067,8.79089
5.84488,8.03759
5.58829,7.23241
5.25868,6.38498
4.86606,5.50759
4.42234,4.6175
3.941,3.7423
3.43665,2.9336
2.92458,2.29977
2.65631,2.03819
2.53868,2.28829
2.6715,2.91587
2.56956,3.37646
2.96242,4.21958
3.35591,5.09799
3.73806,5.97544
4.09729,6.83074
4.55023,7.64961
5.03086,8.42131
5.44932,9.1372
5.79291,9.79004
6.0512,10.3736
6.21635,10.8828
6.28336,11.3129
6.25017,11.6604
6.11781,11.9224
6.0167,12.0965
5.89989,12.1815
5.72681,12.1765
5.79173,12.0816
6.05043,11.8977
6.21602,11.6261
6.28348,11.2693
6.25075,10.8302
6.11883,10.3127
6.01743,9.72112
5.90103,9.06098
5.69606,8.33854
5.40874,7.56117
5.04779,6.73769
4.62416,5.87915
4.15071,5.00037
3.64182,4.12368
3.11292,3.2879
2.70506,2.57066
2.38349,2.12751
2.10895,2.15118
2.18248,2.6285
2.06853,3.02026
2.45226,3.81116
2.84602,4.66815
3.23787,5.54088
3.72761,6.40187
4.24087,7.23374
4.70987,8.02411
5.12038,8.76332
5.45992,9.44346
5.71821,10.0578
5.88739,10.6007
5.96234,11.0672
5.94077,11.4533
5.93412,11.7557
5.88495,11.9718
5.74161,12.0998
5.50845,12.1387
5.45875,12.0881
5.71743,11.9485
5.88703,11.721
5.96242,11.4075
5.94129,11.0107
5.93452,10.534
5.88579,9.98144
5.74287,9.35814
5.51011,8.66987
5.19457,7.92349
4.80582,7.1271
4.35567,6.29064
3.85779,5.42699
3.32728,4.55444
2.88993,3.7025
2.50358,2.9262
2.12571,2.33697
1.7678,2.1211
1.70014,2.38845
1.581,2.68385
1.94767,3.39639
2.39013,4.22055
2.91468,5.08381
3.42933,5.94879
3.91847,6.79353
4.36723,7.60332
4.76201,8.36716
5.09082,9.07626
5.34367,9.7233
5.5129,10.302
5.6489,10.8072
5.76885,11.2343
5.79228,11.5796
5.71845,11.8402
5.54961,12.0138
5.29089,12.0991
5.08968,12.0954
5.3429,12.0026
5.51253,11.8215
5.64853,11.5537
5.76892,11.2013
5.79279,10.7675
5.7194,10.256
5.55099,9.67128
5.29267,9.01876
4.95227,8.30474
4.54013,7.53667
4.06876,6.72347
3.60719,5.87638
3.19238,5.01056
2.75926,4.14883
2.32097,3.33058
1.89082,2.63272
1.48186,2.20332
1.23912,2.21943
1.23446,2.38786
1.69199,2.98785
2.17119,3.76492
2.65753,4.61353
3.13625,5.48102
3.5928,6.33873
4.01334,7.16875
4.3851,7.95835
4.69679,8.69771
5.05093,9.37879
5.33155,9.99481
5.52337,10.54
5.62056,11.0094
5.62019,11.399
5.52225,11.7054
5.32973,11.926
5.04846,12.0589
4.69572,12.1031
5.04985,12.0582
5.33086,11.9245
5.5231,11.7032
5.62074,11.3961
5.62081,11.0058
5.52332,10.5357
5.33122,9.98985
5.05034,9.37325
4.6892,8.69165
4.37008,7.95182
3.99881,7.16183
3.57921,6.33152
3.12402,5.47363
2.64705,4.60616
2.16279,3.75789
1.68594,2.98178
1.23095,2.38399
0.814017,2.14388
1.90314,3.13063
2.31794,3.35371
2.74762,3.82065
3.17913,4.444
3.59938,5.15231
3.9956,5.89768
4.35577,6.6489
4.78266,7.38487
5.21728,8.09037
5.57876,8.75386
5.85614,9.36615
6.04099,9.91976
6.12769,10.4085
6.11363,10.8272
5.99922,11.1716
5.78794,11.4385
5.59926,11.6253
5.39417,11.7302
5.5777,11.7523
5.85548,11.6914
6.04076,11.548
6.12793,11.3234
6.11432,11.0198
6.00037,10.6401
5.78951,10.188
5.60061,9.66824
5.39589,9.0863
5.11263,8.44901
4.75942,7.76458
4.347,7.04319
3.88787,6.2979
3.39598,5.5463
2.88625,4.81357
2.37415,4.13775
1.98665,3.57726
1.69407,3.21387
2.17559,2.99955
2.49998,3.01171
2.87834,3.33574
3.26015,3.88652
3.63381,4.56984
3.99052,5.31853
4.51521,6.0902
4.99365,6.85765
5.41133,7.60235
5.75555,8.31075
6.01587,8.9724
6.1844,9.57887
6.25601,10.1232
6.22853,10.5996
6.10462,11.0033
6.08522,11.3304
5.97192,11.5778
5.76816,11.7433
5.79602,11.8252
6.01529,11.8228
6.18425,11.7363
6.25631,11.5663
6.22928,11.3145
6.10509,10.9831
6.08613,10.5752
5.97325,10.095
5.76989,9.54704
5.48221,8.93734
5.11895,8.27288
4.69113,7.56219
4.21174,6.81585
3.69534,6.04763
3.15758,5.27642
2.81559,4.53004
2.47898,3.852
2.15795,3.31106
2.59246,2.96337
2.70103,2.75004
3.02393,2.89749
3.35142,3.35475
3.68171,4.00659
4.21694,4.75868
4.72053,5.55256
5.17721,6.35312
5.57311,7.13788
5.8962,7.8912
6.1367,8.60137
6.28728,9.25914
6.3434,9.8569
6.31065,10.3883
6.40387,10.8481
6.39907,11.2319
6.2964,11.536
6.09898,11.7578
6.09771,11.8953
6.1362,11.9472
6.28721,11.9131
6.34376,11.7932
6.3106,11.5887
6.40426,11.3014
6.39991,10.9339
6.29769,10.4895
6.10069,9.9725
5.8149,9.38798
5.44899,8.74205
5.01407,8.04203
4.52334,7.29677
3.99692,6.5174
3.66877,5.71856
3.32565,4.92095
2.97797,4.15639
2.63628,3.47737
3.00895,3.02658
2.94011,2.60195
3.17996,2.5466
3.45016,2.8834
3.91169,3.49301
4.42098,4.24599
4.89783,5.06154
5.32775,5.89432
5.6977,6.71735
5.99645,7.51289
6.21493,8.26811
6.34651,8.97304
6.3872,9.61955
6.52908,10.2009
6.64026,10.7113
6.65163,11.1461
6.56284,11.5012
6.37659,11.7735
6.34383,11.9606
6.2422,12.0608
6.34652,12.0735
6.38762,11.9983
6.52895,11.836
6.64057,11.5879
6.6524,11.2563
6.56407,10.844
6.37826,10.3549
6.1006,9.79334
5.73953,9.16489
5.30602,8.47596
4.8132,7.73425
4.46703,6.94912
4.15513,6.13243
3.81887,5.30022
3.46846,4.47614
3.11454,3.69889
3.41241,3.18147
3.28119,2.59166
3.3417,2.33547
3.62221,2.52453
4.11845,3.07332
4.59645,3.81803
5.04171,4.64904
5.44071,5.50822
5.78134,6.36342
6.05326,7.19467
6.24822,7.98805
6.36029,8.73295
6.45379,9.42081
6.67817,10.0445
6.80661,10.5979
6.83523,11.076
6.76315,11.4744
6.59255,11.7897
6.5269,12.0191
6.39637,12.1608
6.36038,12.2134
6.45316,12.1765
6.67796,12.0505
6.80685,11.8364
6.83593,11.5361
6.7643,11.152
6.59415,10.6877
6.33063,10.1472
5.98175,9.53549
5.5581,8.85845
5.1376,8.12302
4.89056,7.33748
4.60187,6.512
4.28028,5.6598
3.93557,4.79946
3.5782,3.96027
3.79059,3.41131
3.59971,2.72103
3.50423,2.30963
3.83432,2.34329
4.2957,2.80519
4.73801,3.52086
5.1478,4.35152
5.51264,5.22383
5.82147,6.09925
6.06489,6.95502
6.23553,7.77583
6.32821,8.55031
6.51523,9.26936
6.7534,9.92544
6.89789,10.5122
6.9443,11.0241
6.89124,11.4567
6.74031,11.8061
6.64137,12.0693
6.48226,12.2442
6.32836,12.3293
6.51454,12.3238
6.75312,12.2277
6.89805,12.042
6.94492,11.768
6.89231,11.4083
6.74182,10.9659
6.49801,10.4446
6.16829,9.84908
5.76266,9.18496
5.46572,8.45872
5.25466,7.67808
4.99542,6.85234
4.69587,5.99325
4.36512,5.11678
4.01319,4.24703
4.132,3.69595
3.88599,2.96838
3.66262,2.47564
